TransactionID,CustomerID,TransactionDate,ProductCategory,Amount,PaymentMethod,CustomerAge,Churned
TXN-10300,CUST-300,2023-01-13 12:00:00,Clothing,138.55,PayPal,18.0,1
TXN-10301,CUST-783,2023-01-13 13:00:00,Clothing,141.92,Credit Card,,0
TXN-10302,CUST-608,2023-01-13 14:00:00,Clothing,142.19,Credit Card,,0
TXN-10303,CUST-714,2023-01-13 15:00:00,Electronics,152.18,Credit Card,18.0,1
TXN-10304,CUST-554,2023-01-13 16:00:00,Beauty,102.17,Credit Card,34.0,0
TXN-10305,CUST-367,2023-01-13 17:00:00,Electronics,139.83,Credit Card,18.0,0
TXN-10306,CUST-809,2023-01-13 18:00:00,Beauty,194.75,UPI,,1
TXN-10307,CUST-800,2023-01-13 19:00:00,Clothing,101.31,UPI,18.0,0
TXN-10308,CUST-306,2023-01-13 20:00:00,Home & Kitchen,175.21,Debit Card,52.0,1
TXN-10309,CUST-589,2023-01-13 21:00:00,Books,155.06,UPI,45.0,0
TXN-10310,CUST-602,2023-01-13 22:00:00,Books,109.35,PayPal,52.0,0
TXN-10311,CUST-497,2023-01-13 23:00:00,Clothing,112.68,Debit Card,60.0,1
TXN-10312,CUST-538,2023-01-14 00:00:00,Electronics,124.74,UPI,34.0,0
TXN-10313,CUST-912,2023-01-14 01:00:00,Home & Kitchen,152.81,Debit Card,52.0,0
TXN-10314,CUST-640,2023-01-14 02:00:00,Beauty,136.11,Debit Card,60.0,0
TXN-10315,CUST-206,2023-01-14 03:00:00,Clothing,101.0,Credit Card,25.0,0
TXN-10316,CUST-291,2023-01-14 04:00:00,Home & Kitchen,36.72,Debit Card,45.0,0
TXN-10317,CUST-868,2023-01-14 05:00:00,Home & Kitchen,146.89,UPI,18.0,0
TXN-10318,CUST-774,2023-01-14 06:00:00,Beauty,42.7,Credit Card,52.0,0
TXN-10319,CUST-234,2023-01-14 07:00:00,Home & Kitchen,65.36,UPI,52.0,0
TXN-10320,CUST-447,2023-01-14 08:00:00,Electronics,103.9,Credit Card,18.0,0
TXN-10321,CUST-238,2023-01-14 09:00:00,Electronics,71.44,UPI,18.0,0
TXN-10322,CUST-983,2023-01-14 10:00:00,Electronics,132.7,Credit Card,34.0,0
TXN-10323,CUST-997,2023-01-14 11:00:00,Home & Kitchen,108.15,Credit Card,52.0,0
TXN-10324,CUST-663,2023-01-14 12:00:00,Electronics,151.41,PayPal,52.0,1
TXN-10325,CUST-152,2023-01-14 13:00:00,Beauty,55.69,UPI,,0
TXN-10326,CUST-963,2023-01-14 14:00:00,Home & Kitchen,93.52,Debit Card,25.0,0
TXN-10327,CUST-317,2023-01-14 15:00:00,Books,120.17,Credit Card,,0
TXN-10328,CUST-802,2023-01-14 16:00:00,Home & Kitchen,121.71,UPI,60.0,0
TXN-10329,CUST-895,2023-01-14 17:00:00,Beauty,147.76,Credit Card,25.0,0
TXN-10330,CUST-763,2023-01-14 18:00:00,Books,83.42,PayPal,,1
TXN-10331,CUST-574,2023-01-14 19:00:00,Home & Kitchen,101.28,PayPal,52.0,0
TXN-10332,CUST-620,2023-01-14 20:00:00,Electronics,140.29,PayPal,25.0,0
TXN-10333,CUST-492,2023-01-14 21:00:00,Clothing,32.06,PayPal,52.0,0
TXN-10334,CUST-589,2023-01-14 22:00:00,Clothing,135.4,Debit Card,45.0,0
TXN-10335,CUST-473,2023-01-14 23:00:00,Electronics,150.56,Debit Card,34.0,0
TXN-10336,CUST-289,2023-01-15 00:00:00,Clothing,66.65,Credit Card,25.0,0
TXN-10337,CUST-620,2023-01-15 01:00:00,Clothing,107.4,UPI,52.0,1
TXN-10338,CUST-120,2023-01-15 02:00:00,Electronics,179.71,PayPal,25.0,0
TXN-10339,CUST-879,2023-01-15 03:00:00,Electronics,146.39,PayPal,60.0,0
TXN-10340,CUST-202,2023-01-15 04:00:00,Home & Kitchen,137.88,Debit Card,34.0,0
TXN-10341,CUST-330,2023-01-15 05:00:00,Home & Kitchen,159.64,Debit Card,45.0,0
TXN-10342,CUST-848,2023-01-15 06:00:00,Electronics,192.18,PayPal,18.0,0
TXN-10343,CUST-479,2023-01-15 07:00:00,Beauty,120.74,UPI,18.0,1
TXN-10344,CUST-692,2023-01-15 08:00:00,Clothing,103.71,Credit Card,25.0,0
TXN-10345,CUST-120,2023-01-15 09:00:00,Home & Kitchen,159.54,Credit Card,52.0,0
TXN-10346,CUST-799,2023-01-15 10:00:00,Clothing,112.5,Credit Card,60.0,0
TXN-10347,CUST-492,2023-01-15 11:00:00,Books,82.88,Credit Card,34.0,0
TXN-10348,CUST-646,2023-01-15 12:00:00,Electronics,98.4,UPI,45.0,0
TXN-10349,CUST-492,2023-01-15 13:00:00,Beauty,132.49,UPI,45.0,1
TXN-10350,CUST-132,2023-01-15 14:00:00,Books,102.02,UPI,,0
TXN-10351,CUST-180,2023-01-15 15:00:00,Books,105.0,Debit Card,45.0,0
TXN-10352,CUST-897,2023-01-15 16:00:00,Books,78.91,PayPal,18.0,0
TXN-10353,CUST-677,2023-01-15 17:00:00,Electronics,177.41,UPI,34.0,0
TXN-10354,CUST-663,2023-01-15 18:00:00,Home & Kitchen,106.29,Credit Card,,0
TXN-10355,CUST-458,2023-01-15 19:00:00,Electronics,91.54,UPI,18.0,0
TXN-10356,CUST-742,2023-01-15 20:00:00,Home & Kitchen,95.8,PayPal,25.0,0
TXN-10357,CUST-844,2023-01-15 21:00:00,Books,152.1,Debit Card,45.0,0
TXN-10358,CUST-939,2023-01-15 22:00:00,Books,142.93,Credit Card,34.0,0
TXN-10359,CUST-230,2023-01-15 23:00:00,Beauty,99.93,Debit Card,45.0,0
TXN-10360,CUST-786,2023-01-16 00:00:00,Home & Kitchen,121.29,UPI,18.0,0
TXN-10361,CUST-748,2023-01-16 01:00:00,Books,131.07,Credit Card,18.0,0
TXN-10362,CUST-558,2023-01-16 02:00:00,Clothing,91.84,Credit Card,18.0,0
TXN-10363,CUST-140,2023-01-16 03:00:00,Beauty,58.38,UPI,45.0,0
TXN-10364,CUST-202,2023-01-16 04:00:00,Electronics,140.6,UPI,34.0,1
TXN-10365,CUST-230,2023-01-16 05:00:00,Beauty,94.05,PayPal,34.0,0
TXN-10366,CUST-712,2023-01-16 06:00:00,Clothing,137.61,UPI,25.0,0
TXN-10367,CUST-127,2023-01-16 07:00:00,Home & Kitchen,132.84,UPI,45.0,0
TXN-10368,CUST-314,2023-01-16 08:00:00,Electronics,122.23,UPI,25.0,0
TXN-10369,CUST-382,2023-01-16 09:00:00,Electronics,102.95,Credit Card,60.0,1
TXN-10370,CUST-502,2023-01-16 10:00:00,Home & Kitchen,94.64,PayPal,25.0,0
TXN-10371,CUST-198,2023-01-16 11:00:00,Beauty,74.46,Credit Card,25.0,1
TXN-10372,CUST-120,2023-01-16 12:00:00,Books,95.41,UPI,25.0,0
TXN-10373,CUST-912,2023-01-16 13:00:00,Beauty,142.75,PayPal,18.0,0
TXN-10374,CUST-742,2023-01-16 14:00:00,Clothing,175.91,UPI,60.0,0
TXN-10375,CUST-576,2023-01-16 15:00:00,Books,170.04,Credit Card,,0
TXN-10376,CUST-774,2023-01-16 16:00:00,Beauty,125.82,Credit Card,25.0,1
TXN-10377,CUST-195,2023-01-16 17:00:00,Home & Kitchen,175.89,UPI,34.0,0
TXN-10378,CUST-991,2023-01-16 18:00:00,Clothing,107.73,PayPal,25.0,1
TXN-10379,CUST-485,2023-01-16 19:00:00,Clothing,68.36,Credit Card,18.0,0
TXN-10380,CUST-289,2023-01-16 20:00:00,Clothing,196.83,UPI,52.0,0
TXN-10381,CUST-610,2023-01-16 21:00:00,Books,141.31,Debit Card,,1
TXN-10382,CUST-358,2023-01-16 22:00:00,Electronics,58.61,UPI,60.0,0
TXN-10383,CUST-754,2023-01-16 23:00:00,Books,182.36,UPI,52.0,0
TXN-10384,CUST-234,2023-01-17 00:00:00,Beauty,90.26,PayPal,52.0,1
TXN-10385,CUST-185,2023-01-17 01:00:00,Electronics,98.96,UPI,60.0,0
TXN-10386,CUST-439,2023-01-17 02:00:00,Beauty,160.86,Debit Card,45.0,0
TXN-10387,CUST-289,2023-01-17 03:00:00,Electronics,174.47,UPI,,1
TXN-10388,CUST-763,2023-01-17 04:00:00,Books,79.97,Debit Card,,0
TXN-10389,CUST-289,2023-01-17 05:00:00,Clothing,178.84,Credit Card,34.0,0
TXN-10390,CUST-352,2023-01-17 06:00:00,Home & Kitchen,154.97,UPI,18.0,0
TXN-10391,CUST-367,2023-01-17 07:00:00,Clothing,88.01,PayPal,60.0,0
TXN-10392,CUST-971,2023-01-17 08:00:00,Books,110.16,UPI,52.0,0
TXN-10393,CUST-485,2023-01-17 09:00:00,Electronics,180.65,Debit Card,18.0,0
TXN-10394,CUST-259,2023-01-17 10:00:00,Clothing,57.58,Debit Card,18.0,1
TXN-10395,CUST-221,2023-01-17 11:00:00,Books,175.23,PayPal,45.0,0
TXN-10396,CUST-222,2023-01-17 12:00:00,Beauty,153.86,Debit Card,52.0,1
TXN-10397,CUST-473,2023-01-17 13:00:00,Home & Kitchen,140.37,UPI,25.0,1
TXN-10398,CUST-541,2023-01-17 14:00:00,Clothing,125.27,Debit Card,18.0,1
TXN-10399,CUST-206,2023-01-17 15:00:00,Electronics,198.81,UPI,52.0,0
TXN-10400,CUST-140,2023-01-17 16:00:00,Beauty,204.72,UPI,,0
TXN-10401,CUST-393,2023-01-17 17:00:00,Books,95.39,Debit Card,18.0,0
TXN-10402,CUST-113,2023-01-17 18:00:00,Home & Kitchen,144.49,PayPal,45.0,0
TXN-10403,CUST-300,2023-01-17 19:00:00,Electronics,194.98,Credit Card,45.0,0
TXN-10404,CUST-382,2023-01-17 20:00:00,Books,88.6,PayPal,25.0,1
TXN-10405,CUST-783,2023-01-17 21:00:00,Books,129.73,Credit Card,45.0,0
TXN-10406,CUST-653,2023-01-17 22:00:00,Clothing,160.16,PayPal,52.0,0
TXN-10407,CUST-665,2023-01-17 23:00:00,Clothing,39.4,UPI,60.0,0
TXN-10408,CUST-935,2023-01-18 00:00:00,Electronics,153.14,UPI,45.0,1
TXN-10409,CUST-700,2023-01-18 01:00:00,Books,76.46,Debit Card,60.0,1
TXN-10410,CUST-447,2023-01-18 02:00:00,Clothing,127.69,Credit Card,25.0,0
TXN-10411,CUST-538,2023-01-18 03:00:00,Home & Kitchen,165.77,Credit Card,,0
TXN-10412,CUST-653,2023-01-18 04:00:00,Home & Kitchen,24.43,Debit Card,34.0,1
TXN-10413,CUST-962,2023-01-18 05:00:00,Books,151.43,PayPal,18.0,0
TXN-10414,CUST-801,2023-01-18 06:00:00,Clothing,201.53,Debit Card,18.0,0
TXN-10415,CUST-915,2023-01-18 07:00:00,Electronics,98.67,PayPal,52.0,0
TXN-10416,CUST-171,2023-01-18 08:00:00,Electronics,143.07,Debit Card,25.0,0
TXN-10417,CUST-259,2023-01-18 09:00:00,Electronics,173.41,Credit Card,25.0,0
TXN-10418,CUST-598,2023-01-18 10:00:00,Home & Kitchen,56.28,Credit Card,25.0,1
TXN-10419,CUST-712,2023-01-18 11:00:00,Clothing,150.29,PayPal,18.0,0
TXN-10420,CUST-869,2023-01-18 12:00:00,Clothing,160.95,Credit Card,45.0,0
TXN-10421,CUST-604,2023-01-18 13:00:00,Home & Kitchen,145.54,Credit Card,18.0,0
TXN-10422,CUST-868,2023-01-18 14:00:00,Electronics,123.46,Credit Card,18.0,0
TXN-10423,CUST-895,2023-01-18 15:00:00,Electronics,79.98,Credit Card,18.0,1
TXN-10424,CUST-487,2023-01-18 16:00:00,Books,175.66,UPI,,1
TXN-10425,CUST-234,2023-01-18 17:00:00,Beauty,121.38,Debit Card,,0
TXN-10426,CUST-489,2023-01-18 18:00:00,Clothing,83.84,Debit Card,45.0,1
TXN-10427,CUST-134,2023-01-18 19:00:00,Clothing,107.28,UPI,34.0,0
TXN-10428,CUST-202,2023-01-18 20:00:00,Clothing,134.74,Credit Card,52.0,0
TXN-10429,CUST-343,2023-01-18 21:00:00,Beauty,57.55,Debit Card,34.0,1
TXN-10430,CUST-492,2023-01-18 22:00:00,Books,120.72,Debit Card,34.0,0
TXN-10431,CUST-656,2023-01-18 23:00:00,Beauty,103.32,Debit Card,18.0,0
TXN-10432,CUST-724,2023-01-19 00:00:00,Electronics,173.44,PayPal,34.0,0
TXN-10433,CUST-866,2023-01-19 01:00:00,Electronics,45.0,UPI,18.0,0
TXN-10434,CUST-121,2023-01-19 02:00:00,Clothing,157.55,PayPal,18.0,0
TXN-10435,CUST-261,2023-01-19 03:00:00,Home & Kitchen,176.68,PayPal,52.0,0
TXN-10436,CUST-191,2023-01-19 04:00:00,Clothing,46.52,UPI,25.0,1
TXN-10437,CUST-574,2023-01-19 05:00:00,Home & Kitchen,51.31,Debit Card,18.0,1
TXN-10438,CUST-827,2023-01-19 06:00:00,Beauty,191.44,PayPal,,1
TXN-10439,CUST-596,2023-01-19 07:00:00,Electronics,83.83,Debit Card,34.0,0
TXN-10440,CUST-712,2023-01-19 08:00:00,Home & Kitchen,243.79,PayPal,52.0,0
TXN-10441,CUST-592,2023-01-19 09:00:00,Beauty,47.77,Debit Card,60.0,0
TXN-10442,CUST-712,2023-01-19 10:00:00,Electronics,126.8,Credit Card,60.0,0
TXN-10443,CUST-954,2023-01-19 11:00:00,Home & Kitchen,119.06,Credit Card,60.0,1
TXN-10444,CUST-230,2023-01-19 12:00:00,Clothing,111.67,Credit Card,34.0,1
TXN-10445,CUST-324,2023-01-19 13:00:00,Clothing,138.52,UPI,25.0,0
TXN-10446,CUST-484,2023-01-19 14:00:00,Clothing,140.83,Credit Card,45.0,0
TXN-10447,CUST-541,2023-01-19 15:00:00,Beauty,113.29,PayPal,25.0,0
TXN-10448,CUST-152,2023-01-19 16:00:00,Clothing,79.43,Debit Card,52.0,0
TXN-10449,CUST-906,2023-01-19 17:00:00,Books,161.91,Debit Card,25.0,0
TXN-10450,CUST-745,2023-01-19 18:00:00,Electronics,145.12,Debit Card,60.0,1
TXN-10451,CUST-458,2023-01-19 19:00:00,Beauty,124.58,Debit Card,25.0,0
TXN-10452,CUST-341,2023-01-19 20:00:00,Clothing,143.85,PayPal,52.0,0
TXN-10453,CUST-527,2023-01-19 21:00:00,Electronics,150.76,Debit Card,52.0,0
TXN-10454,CUST-826,2023-01-19 22:00:00,Home & Kitchen,89.53,PayPal,60.0,0
TXN-10455,CUST-754,2023-01-19 23:00:00,Clothing,142.43,PayPal,,1
TXN-10456,CUST-663,2023-01-20 00:00:00,Electronics,97.88,Debit Card,34.0,0
TXN-10457,CUST-727,2023-01-20 01:00:00,Books,152.08,Debit Card,18.0,0
TXN-10458,CUST-297,2023-01-20 02:00:00,Home & Kitchen,112.3,Debit Card,45.0,0
TXN-10459,CUST-962,2023-01-20 03:00:00,Books,144.47,PayPal,45.0,0
TXN-10460,CUST-222,2023-01-20 04:00:00,Electronics,102.65,UPI,60.0,0
TXN-10461,CUST-929,2023-01-20 05:00:00,Books,146.55,PayPal,,0
TXN-10462,CUST-104,2023-01-20 06:00:00,Electronics,80.85,UPI,45.0,0
TXN-10463,CUST-376,2023-01-20 07:00:00,Electronics,121.45,Debit Card,25.0,0
TXN-10464,CUST-791,2023-01-20 08:00:00,Books,159.23,PayPal,52.0,0
TXN-10465,CUST-395,2023-01-20 09:00:00,Electronics,138.69,Debit Card,,0
TXN-10466,CUST-343,2023-01-20 10:00:00,Clothing,127.68,UPI,52.0,0
TXN-10467,CUST-661,2023-01-20 11:00:00,Electronics,192.14,UPI,60.0,0
TXN-10468,CUST-598,2023-01-20 12:00:00,Beauty,160.95,PayPal,52.0,1
TXN-10469,CUST-283,2023-01-20 13:00:00,Electronics,154.22,PayPal,18.0,0
TXN-10470,CUST-388,2023-01-20 14:00:00,Beauty,146.32,PayPal,52.0,0
TXN-10471,CUST-340,2023-01-20 15:00:00,Electronics,151.31,PayPal,52.0,1
TXN-10472,CUST-737,2023-01-20 16:00:00,Electronics,186.28,Credit Card,,0
TXN-10473,CUST-664,2023-01-20 17:00:00,Books,103.29,Credit Card,25.0,0
TXN-10474,CUST-121,2023-01-20 18:00:00,Clothing,160.38,Debit Card,34.0,0
TXN-10475,CUST-798,2023-01-20 19:00:00,Clothing,134.26,UPI,45.0,0
TXN-10476,CUST-604,2023-01-20 20:00:00,Home & Kitchen,104.68,UPI,25.0,0
TXN-10477,CUST-656,2023-01-20 21:00:00,Books,116.01,Debit Card,25.0,1
TXN-10478,CUST-620,2023-01-20 22:00:00,Books,128.77,Debit Card,25.0,0
TXN-10479,CUST-776,2023-01-20 23:00:00,Clothing,85.6,Debit Card,45.0,1
TXN-10480,CUST-575,2023-01-21 00:00:00,Books,154.56,Credit Card,60.0,0
TXN-10481,CUST-763,2023-01-21 01:00:00,Clothing,115.89,Debit Card,25.0,0
TXN-10482,CUST-978,2023-01-21 02:00:00,Books,123.4,UPI,34.0,1
TXN-10483,CUST-929,2023-01-21 03:00:00,Electronics,174.29,Debit Card,60.0,0
TXN-10484,CUST-602,2023-01-21 04:00:00,Clothing,125.19,PayPal,52.0,0
TXN-10485,CUST-842,2023-01-21 05:00:00,Clothing,182.11,UPI,34.0,0
TXN-10486,CUST-261,2023-01-21 06:00:00,Beauty,99.01,UPI,,1
TXN-10487,CUST-120,2023-01-21 07:00:00,Books,76.12,UPI,60.0,0
TXN-10488,CUST-340,2023-01-21 08:00:00,Books,108.4,Credit Card,52.0,0
TXN-10489,CUST-346,2023-01-21 09:00:00,Clothing,7.41,Credit Card,52.0,0
TXN-10490,CUST-135,2023-01-21 10:00:00,Electronics,156.23,UPI,25.0,0
TXN-10491,CUST-135,2023-01-21 11:00:00,Electronics,78.44,PayPal,25.0,1
TXN-10492,CUST-904,2023-01-21 12:00:00,Electronics,95.29,UPI,45.0,0
TXN-10493,CUST-829,2023-01-21 13:00:00,Books,148.65,Credit Card,18.0,0
TXN-10494,CUST-646,2023-01-21 14:00:00,Beauty,124.76,PayPal,34.0,0
TXN-10495,CUST-373,2023-01-21 15:00:00,Clothing,102.38,UPI,45.0,0
TXN-10496,CUST-912,2023-01-21 16:00:00,Home & Kitchen,38.54,Credit Card,45.0,0
TXN-10497,CUST-343,2023-01-21 17:00:00,Beauty,172.03,PayPal,34.0,0
TXN-10498,CUST-829,2023-01-21 18:00:00,Home & Kitchen,148.92,Debit Card,60.0,1
TXN-10499,CUST-206,2023-01-21 19:00:00,Beauty,202.23,Debit Card,,0
TXN-10500,CUST-501,2023-01-21 20:00:00,Electronics,96.14,UPI,34.0,0
TXN-10501,CUST-497,2023-01-21 21:00:00,Books,61.82,Debit Card,52.0,0
TXN-10502,CUST-408,2023-01-21 22:00:00,Home & Kitchen,159.79,Credit Card,,0
TXN-10503,CUST-202,2023-01-21 23:00:00,Beauty,112.48,PayPal,18.0,0
TXN-10504,CUST-598,2023-01-22 00:00:00,Books,145.13,UPI,60.0,0
TXN-10505,CUST-748,2023-01-22 01:00:00,Home & Kitchen,184.8,PayPal,25.0,1
TXN-10506,CUST-314,2023-01-22 02:00:00,Clothing,135.53,PayPal,18.0,0
TXN-10507,CUST-289,2023-01-22 03:00:00,Beauty,126.69,PayPal,18.0,0
TXN-10508,CUST-121,2023-01-22 04:00:00,Clothing,129.2,Credit Card,25.0,0
TXN-10509,CUST-134,2023-01-22 05:00:00,Electronics,54.51,UPI,18.0,0
TXN-10510,CUST-572,2023-01-22 06:00:00,Clothing,164.32,Debit Card,60.0,0
TXN-10511,CUST-466,2023-01-22 07:00:00,Clothing,166.88,PayPal,60.0,0
TXN-10512,CUST-935,2023-01-22 08:00:00,Beauty,141.22,PayPal,60.0,0
TXN-10513,CUST-929,2023-01-22 09:00:00,Electronics,59.38,PayPal,45.0,0
TXN-10514,CUST-786,2023-01-22 10:00:00,Clothing,115.15,Credit Card,45.0,1
TXN-10515,CUST-114,2023-01-22 11:00:00,Books,177.54,Debit Card,60.0,0
TXN-10516,CUST-430,2023-01-22 12:00:00,Home & Kitchen,97.37,PayPal,25.0,0
TXN-10517,CUST-783,2023-01-22 13:00:00,Clothing,167.37,Credit Card,25.0,1
TXN-10518,CUST-918,2023-01-22 14:00:00,Electronics,122.2,Credit Card,34.0,0
TXN-10519,CUST-824,2023-01-22 15:00:00,Clothing,148.5,PayPal,34.0,0
TXN-10520,CUST-662,2023-01-22 16:00:00,Home & Kitchen,103.51,PayPal,60.0,0
TXN-10521,CUST-373,2023-01-22 17:00:00,Electronics,123.38,Credit Card,,0
TXN-10522,CUST-513,2023-01-22 18:00:00,Beauty,137.47,Credit Card,18.0,0
TXN-10523,CUST-983,2023-01-22 19:00:00,Electronics,76.67,PayPal,18.0,0
TXN-10524,CUST-486,2023-01-22 20:00:00,Beauty,130.96,Credit Card,25.0,0
TXN-10525,CUST-120,2023-01-22 21:00:00,Electronics,12.46,Credit Card,,0
TXN-10526,CUST-891,2023-01-22 22:00:00,Home & Kitchen,95.94,PayPal,18.0,0
TXN-10527,CUST-367,2023-01-22 23:00:00,Home & Kitchen,141.76,PayPal,52.0,0
TXN-10528,CUST-790,2023-01-23 00:00:00,Electronics,164.81,UPI,45.0,1
TXN-10529,CUST-745,2023-01-23 01:00:00,Clothing,138.91,Debit Card,18.0,1
TXN-10530,CUST-443,2023-01-23 02:00:00,Home & Kitchen,64.39,PayPal,18.0,0
TXN-10531,CUST-918,2023-01-23 03:00:00,Beauty,161.31,PayPal,34.0,0
TXN-10532,CUST-430,2023-01-23 04:00:00,Beauty,74.43,PayPal,52.0,0
TXN-10533,CUST-558,2023-01-23 05:00:00,Books,144.57,Debit Card,18.0,1
TXN-10534,CUST-485,2023-01-23 06:00:00,Beauty,75.77,UPI,45.0,1
TXN-10535,CUST-134,2023-01-23 07:00:00,Books,89.07,Credit Card,18.0,0
TXN-10536,CUST-605,2023-01-23 08:00:00,Electronics,81.75,Debit Card,25.0,0
TXN-10537,CUST-827,2023-01-23 09:00:00,Electronics,125.56,PayPal,52.0,1
TXN-10538,CUST-558,2023-01-23 10:00:00,Electronics,112.18,PayPal,18.0,0
TXN-10539,CUST-833,2023-01-23 11:00:00,Clothing,140.36,UPI,,0
TXN-10540,CUST-800,2023-01-23 12:00:00,Clothing,119.25,UPI,52.0,0
TXN-10541,CUST-960,2023-01-23 13:00:00,Books,59.29,UPI,18.0,0
TXN-10542,CUST-978,2023-01-23 14:00:00,Beauty,131.03,Credit Card,45.0,0
TXN-10543,CUST-333,2023-01-23 15:00:00,Beauty,49.51,Debit Card,45.0,0
TXN-10544,CUST-783,2023-01-23 16:00:00,Electronics,84.65,Debit Card,52.0,0
TXN-10545,CUST-229,2023-01-23 17:00:00,Home & Kitchen,105.44,UPI,60.0,1
TXN-10546,CUST-297,2023-01-23 18:00:00,Clothing,102.67,Credit Card,34.0,0
TXN-10547,CUST-844,2023-01-23 19:00:00,Clothing,54.1,Debit Card,34.0,0
TXN-10548,CUST-187,2023-01-23 20:00:00,Electronics,174.85,PayPal,25.0,0
TXN-10549,CUST-754,2023-01-23 21:00:00,Clothing,185.92,PayPal,60.0,0
TXN-10550,CUST-140,2023-01-23 22:00:00,Electronics,210.03,PayPal,34.0,1
TXN-10551,CUST-485,2023-01-23 23:00:00,Books,165.91,Debit Card,52.0,1
TXN-10552,CUST-895,2023-01-24 00:00:00,Beauty,104.18,UPI,34.0,0
TXN-10553,CUST-574,2023-01-24 01:00:00,Home & Kitchen,103.49,PayPal,25.0,0
TXN-10554,CUST-737,2023-01-24 02:00:00,Beauty,101.28,UPI,18.0,0
TXN-10555,CUST-555,2023-01-24 03:00:00,Beauty,199.43,Credit Card,34.0,0
TXN-10556,CUST-665,2023-01-24 04:00:00,Books,115.38,PayPal,52.0,0
TXN-10557,CUST-620,2023-01-24 05:00:00,Clothing,170.77,Credit Card,52.0,0
TXN-10558,CUST-223,2023-01-24 06:00:00,Home & Kitchen,167.66,UPI,25.0,1
TXN-10559,CUST-591,2023-01-24 07:00:00,Clothing,127.58,Debit Card,,0
TXN-10560,CUST-234,2023-01-24 08:00:00,Beauty,61.93,UPI,25.0,0
TXN-10561,CUST-430,2023-01-24 09:00:00,Electronics,116.24,PayPal,,0
TXN-10562,CUST-439,2023-01-24 10:00:00,Beauty,125.88,PayPal,45.0,0
TXN-10563,CUST-591,2023-01-24 11:00:00,Clothing,171.12,UPI,45.0,0
TXN-10564,CUST-445,2023-01-24 12:00:00,Beauty,120.78,PayPal,45.0,0
TXN-10565,CUST-876,2023-01-24 13:00:00,Electronics,71.66,PayPal,,1
TXN-10566,CUST-748,2023-01-24 14:00:00,Books,159.52,Credit Card,18.0,0
TXN-10567,CUST-848,2023-01-24 15:00:00,Clothing,110.9,Debit Card,52.0,0
TXN-10568,CUST-300,2023-01-24 16:00:00,Beauty,18.19,UPI,45.0,0
TXN-10569,CUST-978,2023-01-24 17:00:00,Clothing,133.0,Credit Card,52.0,1
TXN-10570,CUST-358,2023-01-24 18:00:00,Books,140.03,PayPal,25.0,0
TXN-10571,CUST-978,2023-01-24 19:00:00,Beauty,86.28,Credit Card,18.0,0
TXN-10572,CUST-121,2023-01-24 20:00:00,Beauty,112.32,Debit Card,25.0,1
TXN-10573,CUST-978,2023-01-24 21:00:00,Clothing,146.31,UPI,52.0,0
TXN-10574,CUST-101,2023-01-24 22:00:00,Clothing,133.27,Debit Card,60.0,1
TXN-10575,CUST-324,2023-01-24 23:00:00,Electronics,57.49,Debit Card,,0
TXN-10576,CUST-487,2023-01-25 00:00:00,Books,170.14,Credit Card,60.0,0
TXN-10577,CUST-781,2023-01-25 01:00:00,Electronics,188.25,Credit Card,45.0,0
TXN-10578,CUST-555,2023-01-25 02:00:00,Beauty,99.59,Debit Card,60.0,0
TXN-10579,CUST-171,2023-01-25 03:00:00,Clothing,43.61,PayPal,25.0,0
TXN-10580,CUST-790,2023-01-25 04:00:00,Beauty,150.84,UPI,,0
TXN-10581,CUST-935,2023-01-25 05:00:00,Beauty,93.08,PayPal,60.0,0
TXN-10582,CUST-727,2023-01-25 06:00:00,Home & Kitchen,141.42,PayPal,34.0,1
TXN-10583,CUST-458,2023-01-25 07:00:00,Home & Kitchen,208.09,UPI,18.0,0
TXN-10584,CUST-393,2023-01-25 08:00:00,Beauty,58.15,Credit Card,52.0,0
TXN-10585,CUST-147,2023-01-25 09:00:00,Clothing,88.14,PayPal,,0
TXN-10586,CUST-829,2023-01-25 10:00:00,Beauty,112.22,Credit Card,45.0,0
TXN-10587,CUST-938,2023-01-25 11:00:00,Home & Kitchen,171.67,UPI,25.0,0
TXN-10588,CUST-997,2023-01-25 12:00:00,Clothing,262.22,PayPal,18.0,1
TXN-10589,CUST-152,2023-01-25 13:00:00,Beauty,129.88,Credit Card,45.0,0
TXN-10590,CUST-370,2023-01-25 14:00:00,Books,54.71,Credit Card,25.0,0
TXN-10591,CUST-261,2023-01-25 15:00:00,Books,106.18,PayPal,60.0,0
TXN-10592,CUST-506,2023-01-25 16:00:00,Beauty,89.01,UPI,,0
TXN-10593,CUST-518,2023-01-25 17:00:00,Clothing,148.86,Debit Card,52.0,1
TXN-10594,CUST-791,2023-01-25 18:00:00,Beauty,135.08,Credit Card,,0
TXN-10595,CUST-771,2023-01-25 19:00:00,Beauty,78.33,UPI,34.0,0
TXN-10596,CUST-260,2023-01-25 20:00:00,Home & Kitchen,86.66,PayPal,34.0,0
TXN-10597,CUST-158,2023-01-25 21:00:00,Books,105.6,Credit Card,,0
TXN-10598,CUST-458,2023-01-25 22:00:00,Home & Kitchen,110.43,Credit Card,60.0,0
TXN-10599,CUST-847,2023-01-25 23:00:00,Home & Kitchen,118.31,Credit Card,52.0,1
TXN-10600,CUST-476,2023-01-26 00:00:00,Beauty,121.95,UPI,18.0,0
